Speciality,Year_of_experience,Location,City,dp_score,consultation_fee,npv(votes),Degree
Gynecologist,39,Malviya Nagar,Delhi,89,1200,18,MBBS
Gynecologist,35,Safdarjung Enclave,Delhi,100,1000,23,MBBS
Gynecologist,32,Vasant Kunj,Delhi,92,800,51,MBBS
Gynecologist,30,Sarita Vihar,Delhi,97,1500,1286,MBBS
Gynecologist,18,Panchsheel Park,Delhi,99,3000,498,MBBS
Gynecologist,41,Sarita Vihar,Delhi,95,2000,98,MBBS
Gynecologist,28,Greater Kailash Part 2,Delhi,99,1000,196,MBBS
Gynecologist,35,Vishwas Nagar,Delhi,96,700,54,MBBS
Gynecologist,27,Pusa Road,Delhi,97,1500,39,MBBS
Gynecologist,12,Dilshad Garden,Delhi,97,800,38,MBBS
Gynecologist,42,Punjabi Bagh,Delhi,99,1500,475,MBBS
Gynecologist,26,Moti Nagar,Delhi,93,1200,40,MBBS
Gynecologist,17,Moti Nagar,Delhi,100,1200,20,MBBS
Gynecologist,29,Panchsheel Park,Delhi,87,2100,15,MBBS
Gynecologist,27,Patparganj,Delhi,73,1000,15,MBBS
Gynecologist,28,Malviya Nagar,Delhi,73,600,15,MBBS
Gynecologist,34,Panchsheel Park,Delhi,73,1600,15,MBBS
Gynecologist,25,Lajpat Nagar,Delhi,73,500,15,MBBS
Gynecologist,35,Panchsheel Park,Delhi,91,2100,53,MBBS
Infertility Specialist,38,Chirag Delhi,Delhi,95,1100,115,MBBS
Infertility Specialist,41,Chirag Delhi,Delhi,98,1500,463,MBBS
Infertility Specialist,48,Sarita Vihar,Delhi,95,800,183,MBBS
Infertility Specialist,36,Greater Kailash Part 2,Delhi,96,1000,69,MBBS
Infertility Specialist,38,Saket,Delhi,76,1200,25,MBBS
Infertility Specialist,38,Mehrauli,Delhi,94,1100,171,MBBS
Infertility Specialist,40,Panchsheel Park,Delhi,95,2700,59,MBBS
Infertility Specialist,33,Panchsheel Park,Delhi,95,1600,59,MBBS
Infertility Specialist,45,Saket,Delhi,64,1000,33,MBBS
Infertility Specialist,38,Okhla,Delhi,92,700,39,MBBS
Infertility Specialist,46,Punjabi Bagh,Delhi,91,1000,23,MBBS
Infertility Specialist,32,Patparganj,Delhi,71,1000,14,MBBS
Infertility Specialist,16,Kailash Colony,Delhi,71,1200,14,MBBS
Infertility Specialist,17,Moti Nagar,Delhi,100,600,11,MBBS
Infertility Specialist,23,Chattarpur,Delhi,90,700,21,MBBS
Infertility Specialist,9,Dwarka,Delhi,94,0,64,MBBS
Infertility Specialist,22,Patparganj,Delhi,100,900,11,MBBS
Infertility Specialist,43,Panchsheel Park,Delhi,88,2600,32,MBBS
Infertility Specialist,12,Patparganj,Delhi,96,1100,27,MBBS
Infertility Specialist,35,Safdarjung Enclave,Delhi,100,1000,23,MBBS
Infertility Specialist,32,Vasant Kunj,Delhi,92,800,51,MBBS
Infertility Specialist,30,Sarita Vihar,Delhi,97,1500,1286,MBBS
Infertility Specialist,35,Vishwas Nagar,Delhi,96,700,54,MBBS
Infertility Specialist,42,Punjabi Bagh,Delhi,99,1500,475,MBBS
Infertility Specialist,17,Moti Nagar,Delhi,100,1200,20,MBBS
Infertility Specialist,25,Lajpat Nagar,Delhi,100,500,36,MBBS
Infertility Specialist,35,Panchsheel Park,Delhi,91,2100,53,MBBS
Gynecologist,18,Andheri West,Mumbai,99,1500,1103,MBBS
Gynecologist,40,Santacruz West,Mumbai,94,2000,36,MBBS
Gynecologist,44,Andheri West,Mumbai,90,1000,173,MBBS
Gynecologist,22,Malad West,Mumbai,98,1000,126,MBBS
Gynecologist,37,Tardeo,Mumbai,89,1500,27,MBBS
Gynecologist,30,Bandra East,Mumbai,71,1200,45,MBBS
Gynecologist,25,Powai,Mumbai,81,1300,27,MBBS
Gynecologist,44,Dadar East,Mumbai,93,2500,111,MBBS
Gynecologist,37,Marine Lines,Mumbai,99,1200,137,MBBS
Gynecologist,30,Matunga West,Mumbai,100,800,28,MBBS
Gynecologist,43,Powai,Mumbai,97,1300,88,MBBS
Gynecologist,41,Matunga,Mumbai,88,2000,17,MBBS
Gynecologist,36,Mira Road,Mumbai,67,900,30,MBBS
Gynecologist,26,Powai,Mumbai,100,1600,17,MBBS
Gynecologist,24,Malad West,Mumbai,100,500,17,MBBS
Gynecologist,14,Borivali,Mumbai,100,500,17,MBBS
Gynecologist,27,Malad West,Mumbai,100,1000,47,MBBS
Gynecologist,42,Jogeshwari West,Mumbai,98,500,60,MBBS
Gynecologist,15,Bhandup,Mumbai,95,500,41,MBBS
Gynecologist,40,Bandra West,Mumbai,100,2000,52,MBBS
Infertility Specialist,44,Andheri West,Mumbai,90,1000,173,MBBS
Infertility Specialist,44,Dadar East,Mumbai,93,2500,111,MBBS
Infertility Specialist,30,Matunga West,Mumbai,100,800,28,MBBS
Infertility Specialist,36,Mira Road,Mumbai,67,900,30,MBBS
Infertility Specialist,26,Powai,Mumbai,100,1600,17,MBBS
Infertility Specialist,14,Borivali,Mumbai,100,500,17,MBBS
Infertility Specialist,15,Bhandup,Mumbai,89,500,18,MBBS
Infertility Specialist,40,Bandra West,Mumbai,100,2000,52,MBBS
Gynecologist,33,Jayanagar,Bangalore,90,850,264,MBBS
Gynecologist,46,Jayanagar,Bangalore,96,1050,547,MBBS
Gynecologist,39,Old Airport Road,Bangalore,95,900,19,MBBS
Gynecologist,23,Jayanagar 9 Block,Bangalore,99,500,111,MBBS
Gynecologist,48,Old Airport Road,Bangalore,79,900,29,MBBS
Gynecologist,38,Vijayanagar,Bangalore,97,400,1641,MBBS
Gynecologist,43,VV Puram,Bangalore,86,750,14,MBBS
Infertility Specialist,39,Old Airport Road,Bangalore,95,900,19,MBBS
Infertility Specialist,38,Vijayanagar,Bangalore,97,400,1641,MBBS
Gynecologist,47,Sarita Vihar,Delhi,79,2000,14,MBBS
Gynecologist,24,Vikas Puri,Delhi,97,600,437,MBBS
Gynecologist,46,Saket,Delhi,41,1200,17,MBBS
Gynecologist,39,Panchsheel Park,Delhi,95,2200,490,MBBS
Infertility Specialist,24,Vikas Puri,Delhi,97,600,437,MBBS
Infertility Specialist,39,Panchsheel Park,Delhi,95,2200,490,MBBS
Gynecologist,34,Malad West,Mumbai,93,1000,318,MBBS
Gynecologist,31,Santacruz West,Mumbai,99,2200,263,MBBS
Gynecologist,32,Powai,Mumbai,75,1300,61,MBBS
Gynecologist,36,Santacruz West,Mumbai,100,2700,17,MBBS
Infertility Specialist,31,Colaba,Mumbai,76,800,38,MBBS
Gynecologist,39,Pusa Road,Delhi,67,1500,18,MBBS
Gynecologist,37,Mahim,Mumbai,95,1000,190,MBBS
Gynecologist,26,Santacruz West,Mumbai,99,1500,144,MBBS
Infertility Specialist,26,Santacruz West,Mumbai,99,1500,93,MBBS
Gynecologist,39,Patparganj,Delhi,54,1100,13,MBBS
Gynecologist,28,VV Puram,Bangalore,89,500,37,MBBS
Gynecologist,29,Indiranagar,Bangalore,100,600,62,MBBS
Gynecologist,17,Ulsoor,Bangalore,97,600,61,MBBS
Gynecologist,23,JP Nagar,Bangalore,97,1000,677,MBBS
Gynecologist,12,Kalyan Nagar,Bangalore,100,500,91,MBBS
Gynecologist,26,VV Puram,Bangalore,100,600,179,MBBS
Gynecologist,11,Banashankari,Bangalore,88,700,16,MBBS
Gynecologist,13,Sarjapur Road,Bangalore,99,500,307,MBBS
Gynecologist,22,Indiranagar,Bangalore,85,700,66,MBBS
Infertility Specialist,17,Ulsoor,Bangalore,97,600,61,MBBS
Infertility Specialist,23,JP Nagar,Bangalore,97,1000,677,MBBS
Infertility Specialist,11,Banashankari,Bangalore,97,700,677,MBBS
Gynecologist,23,Pusa Road,Delhi,61,1300,28,MBBS
Gynecologist,32,Lajpat Nagar,Delhi,98,1000,338,MBBS
Gynecologist,33,Patparganj,Delhi,89,1000,315,MBBS
Gynecologist,22,Punjabi Bagh,Delhi,91,1000,22,MBBS
Gynecologist,25,Greater Kailash Part 1,Delhi,59,1000,17,MBBS
Gynecologist,36,Lajpat Nagar,Delhi,76,1500,33,MBBS
Gynecologist,25,Punjabi Bagh,Delhi,95,1000,133,MBBS
Gynecologist,38,Panchsheel Park,Delhi,97,2100,251,MBBS
Infertility Specialist,32,Lajpat Nagar,Delhi,98,1000,338,MBBS
Infertility Specialist,25,Greater Kailash Part 1,Delhi,59,1000,17,MBBS
Infertility Specialist,36,Lajpat Nagar,Delhi,95,1500,21,MBBS
Infertility Specialist,25,Punjabi Bagh,Delhi,95,1000,133,MBBS
Gynecologist,23,Malad West,Mumbai,94,1000,32,MBBS
Gynecologist,28,Greater Kailash Part 1,Delhi,97,1750,76,MBBS
Gynecologist,30,Santacruz West,Mumbai,99,1500,195,MBBS
Gynecologist,28,Santacruz West,Mumbai,97,3000,76,MBBS
Gynecologist,31,Jayanagar 9 Block,Bangalore,91,650,43,MBBS
Infertility Specialist,38,Bandra West,Mumbai,85,1500,47,MBBS
Gynecologist,35,Patparganj,Delhi,99,1100,204,MBBS
Gynecologist,38,Lajpat Nagar,Delhi,98,1500,87,MBBS
Infertility Specialist,35,Patparganj,Delhi,99,1100,204,MBBS
Infertility Specialist,38,Lajpat Nagar,Delhi,98,1500,87,MBBS
Gynecologist,29,BTM Layout 2nd Stage,Bangalore,93,700,3358,MBBS
Infertility Specialist,29,BTM Layout 2nd Stage,Bangalore,93,700,3358,MBBS
Gynecologist,24,Hebbal,Bangalore,93,1090,159,MBBS
Gynecologist,27,Sahakaranagar,Bangalore,98,850,602,MBBS
Infertility Specialist,24,Hebbal,Bangalore,93,1090,159,MBBS
Infertility Specialist,18,Marathahalli,Bangalore,98,900,137,MBBS
Infertility Specialist,27,Sahakaranagar,Bangalore,98,850,602,MBBS
Gynecologist,19,Malviya Nagar,Delhi,100,600,19,MBBS
Gynecologist,22,Jayanagar,Bangalore,90,850,69,MBBS
Infertility Specialist,22,Jayanagar,Bangalore,90,850,69,MBBS
Gynecologist,28,Sahakaranagar,Bangalore,97,850,70,MBBS
Gynecologist,31,Seshadripuram,Bangalore,93,740,55,MBBS
Gynecologist,22,Yeshwanthpur,Bangalore,88,850,26,MBBS
Gynecologist,32,Marathahalli,Bangalore,98,1000,1368,MBBS
Gynecologist,8,Kumara Park West,Bangalore,99,900,307,MBBS
Gynecologist,39,Patparganj,Delhi,93,1100,102,MBBS
Gynecologist,37,Sarita Vihar,Delhi,79,2000,14,MBBS
Gynecologist,41,Panchsheel Park,Delhi,94,1600,64,MBBS
Ophthalmologist,12,Vijayanagar,Bangalore,78,500,18,MBBS
Ophthalmologist,16,Bannerghatta Road,Bangalore,97,500,71,MBBS
Ophthalmologist,12,Shivaji Nagar,Bangalore,64,500,11,MBBS
Ophthalmologist,14,Whitefield,Bangalore,64,700,11,MBBS
Ophthalmologist,35,Janakpuri,Delhi,99,900,151,MBBS
Ophthalmologist,23,Saket,Delhi,88,1200,42,MBBS
Ophthalmologist,8,Mayur Vihar Ph-I,Delhi,100,600,21,MBBS
Ophthalmologist,49,Karol Bagh,Delhi,93,800,15,MBBS
Ophthalmologist,41,Rajouri Garden,Delhi,93,1000,94,MBBS
Ophthalmologist,13,Ashok Vihar Phase 1,Delhi,92,700,13,MBBS
Ophthalmologist,18,Mulund West,Mumbai,98,600,1300,MBBS
Ophthalmologist,24,Indiranagar,Bangalore,99,750,1471,MBBS
Ophthalmologist,14,Ghatkopar,Mumbai,96,1000,1467,MBBS
Ophthalmologist,31,Patparganj,Delhi,98,800,52,MBBS
Pediatrician,29,Jayanagar 5 Block,Bangalore,99,700,758,MBBS
Pediatrician,28,Bannerghatta Road,Bangalore,97,850,33,MBBS
Pediatrician,23,Hebbal,Bangalore,96,800,23,MBBS
Pediatrician,32,HSR Layout,Bangalore,98,600,881,MBBS
Pediatrician,23,Bannerghatta Road,Bangalore,98,850,881,MBBS
Pediatrician,34,Bannerghatta Road,Bangalore,96,1000,169,MBBS
Pediatrician,19,Yeshwanthpur,Bangalore,100,850,13,MBBS
Pediatrician,16,Hebbal,Bangalore,88,800,74,MBBS
Pediatrician,12,Whitefield,Bangalore,98,800,45,MBBS
Pediatrician,25,Jayanagar,Bangalore,96,700,129,MBBS
Pediatrician,18,Yeshwanthpur,Bangalore,99,500,412,MBBS
Pediatrician,15,Indiranagar,Bangalore,95,1000,19,MBBS
Pediatrician,20,Hebbal,Bangalore,96,850,92,MBBS
Pediatrician,14,JP Nagar,Bangalore,100,950,20,MBBS
Pediatrician,40,Malleswaram,Bangalore,88,700,94,MBBS
Pediatrician,16,Bannerghatta Road,Bangalore,94,850,18,MBBS
Pediatrician,22,Kengeri,Bangalore,93,400,56,MBBS
Pediatrician,19,Yeshwanthpur,Bangalore,97,850,192,MBBS
Pediatrician,26,Kalyan Nagar,Bangalore,97,650,528,MBBS
Pediatrician,18,Hebbal,Bangalore,68,800,19,MBBS
Pediatrician,16,Electronics City,Bangalore,100,900,41,MBBS
Pediatrician,16,Sarjapur Road,Bangalore,91,750,47,MBBS
Pediatrician,39,Sarjapur Road,Bangalore,66,700,32,MBBS
Pediatrician,22,Hebbal,Bangalore,96,850,49,MBBS
Pediatrician,12,Vasanthnagar,Bangalore,88,850,16,MBBS
Pediatrician,27,Hebbal,Bangalore,94,1000,18,MBBS
Pediatrician,29,Hebbal,Bangalore,86,1250,21,MBBS
Pediatrician,12,Yeshwanthpur,Bangalore,100,850,39,MBBS
Pediatrician,17,Sarjapur Road,Bangalore,98,750,97,MBBS
Pediatrician,11,Whitefield,Bangalore,95,900,19,MBBS
Pediatrician,25,Old Airport Road,Bangalore,91,900,46,MBBS
Pediatrician,11,Whitefield,Bangalore,100,850,13,MBBS
Pediatrician,16,Sarjapur Road,Bangalore,94,750,65,MBBS
Pediatrician,12,Banashankari,Bangalore,90,500,29,MBBS
Pediatrician,16,Koramangala 6 Block,Bangalore,97,700,31,MBBS
Pediatrician,11,HSR Layout,Bangalore,94,500,35,MBBS
Pediatrician,13,Sarjapur Road,Bangalore,100,500,13,MBBS
Pediatrician,21,Marathahalli,Bangalore,43,950,14,MBBS
Pediatrician,22,Koramangala 1 Block,Bangalore,98,650,45,MBBS
Pediatrician,15,Sarjapur Road,Bangalore,98,750,45,MBBS
Pediatrician,9,Electronics City,Bangalore,98,600,45,MBBS
Pediatrician,26,Old Airport Road,Bangalore,65,900,63,MBBS
Pediatrician,6,Marathahalli,Bangalore,73,1200,86,MBBS
Pediatrician,6,Nagasandra,Bangalore,73,550,86,MBBS
Pediatrician,13,Kundalahalli,Bangalore,73,700,86,MBBS
Pediatrician,11,JP Nagar,Bangalore,73,1100,86,MBBS
Pediatrician,10,Vasanthnagar,Bangalore,73,850,86,MBBS
Pediatrician,26,Marathahalli,Bangalore,92,950,53,MBBS
Pediatrician,15,Koramangala 6 Block,Bangalore,97,700,110,MBBS
Pediatrician,16,Marathahalli,Bangalore,97,950,110,MBBS
Pediatrician,11,Marathahalli,Bangalore,97,950,110,MBBS
Pediatrician,13,Horamavu,Bangalore,97,500,110,MBBS
Pediatrician,18,Sampangiramnagar,Bangalore,97,800,110,MBBS
Pediatrician,7,HSR Layout,Bangalore,97,500,110,MBBS
Pediatrician,18,Marathahalli,Bangalore,97,1200,110,MBBS
Pediatrician,14,Bannerghatta Road,Bangalore,92,1150,12,MBBS
Pediatrician,44,Old Airport Road,Bangalore,95,900,295,MBBS
Pediatrician,34,HSR Layout,Bangalore,87,700,179,MBBS
Pediatrician,46,Malleswaram,Bangalore,68,1050,37,MBBS
Pediatrician,19,Old Airport Road,Bangalore,97,900,513,MBBS
Pediatrician,15,Jayanagar,Bangalore,96,650,628,MBBS
Pediatrician,18,Malleswaram,Bangalore,95,850,98,MBBS
Pediatrician,8,Koramangala,Bangalore,100,1000,93,MBBS
Pediatrician,20,Indiranagar,Bangalore,99,650,1246,MBBS
Pediatrician,23,Sarjapur Road,Bangalore,98,700,463,MBBS
Pediatrician,11,Rajajinagar,Bangalore,100,500,50,MBBS
Pediatrician,15,Hongasandra,Bangalore,100,400,53,MBBS
Pediatrician,26,Bellandur,Bangalore,97,850,581,MBBS
Pediatrician,40,Old Airport Road,Bangalore,96,900,45,MBBS
Pediatrician,18,Old Airport Road,Bangalore,79,850,28,MBBS
Pediatrician,8,Vijayanagar,Bangalore,79,500,28,MBBS
Pediatrician,9,HSR Layout,Bangalore,100,1200,25,MBBS
Pediatrician,24,Electronics City,Bangalore,38,750,21,MBBS
Pediatrician,17,Electronics City,Bangalore,100,650,15,MBBS
Pediatrician,6,Kalyan Nagar,Bangalore,98,850,96,MBBS
Pediatrician,30,Electronics City,Bangalore,88,1000,85,MBBS
Pediatrician,7,Banashankari 2nd Stage,Bangalore,100,400,65,MBBS
Pediatrician,12,Kadugodi,Bangalore,100,500,17,MBBS
Pediatrician,7,JP Nagar 7 Phase,Bangalore,100,500,17,MBBS
Pediatrician,14,Whitefield,Bangalore,100,850,181,MBBS
Pediatrician,14,Bellandur,Bangalore,91,850,32,MBBS
Pediatrician,13,VV Puram,Bangalore,100,400,62,MBBS
Pediatrician,17,Sahakaranagar,Bangalore,88,850,16,MBBS
Pediatrician,44,Jayanagar,Bangalore,88,550,16,MBBS
Pediatrician,10,Whitefield,Bangalore,88,850,16,MBBS
Pediatrician,17,Avalahalli,Bangalore,88,1000,16,MBBS
Pediatrician,11,Electronics City,Bangalore,88,850,16,MBBS
Pediatrician,3,Jayanagar,Bangalore,88,500,16,MBBS
Rheumatologist,14,JP Nagar,Bangalore,100,950,20,MBBS
Pediatrician,52,Sarita Vihar,Delhi,92,2000,12,MBBS
Pediatrician,20,Chirag Delhi,Delhi,91,900,22,MBBS
Pediatrician,22,Malviya Nagar,Delhi,99,1100,838,MBBS
Pediatrician,14,Pusa Road,Delhi,99,1100,838,MBBS
Pediatrician,39,Pusa Road,Delhi,83,1400,12,MBBS
Pediatrician,39,Saket,Delhi,96,1200,277,MBBS
Pediatrician,36,Vikas Puri,Delhi,100,700,62,MBBS
Pediatrician,31,Sarita Vihar,Delhi,97,1500,75,MBBS
Pediatrician,24,Sarita Vihar,Delhi,96,1000,46,MBBS
Pediatrician,18,Rohini,Delhi,100,800,62,MBBS
Pediatrician,21,Sarvodaya Enclave,Delhi,97,800,38,MBBS
Pediatrician,25,Sarita Vihar,Delhi,100,1000,31,MBBS
Pediatrician,27,Saket,Delhi,100,1200,166,MBBS
Pediatrician,31,Dwarka,Delhi,97,800,202,MBBS
Pediatrician,52,Sarita Vihar,Delhi,97,1000,202,MBBS
Pediatrician,25,Dwarka Sector 6,Delhi,97,900,202,MBBS
Pediatrician,23,Janakpuri,Delhi,98,800,88,MBBS
Pediatrician,34,South Extension 2,Delhi,91,1500,66,MBBS
Pediatrician,47,Ram Vihar,Delhi,100,1000,20,MBBS
Pediatrician,57,Sarita Vihar,Delhi,100,1500,20,MBBS
Pediatrician,20,Pusa Road,Delhi,100,1000,20,MBBS
Pediatrician,14,Greater Kailash Part 1,Delhi,100,1000,20,MBBS
Pediatrician,38,Sarita Vihar,Delhi,100,2000,20,MBBS
Pediatrician,27,IP Extension,Delhi,98,800,481,MBBS
Pediatrician,23,Janakpuri,Delhi,83,700,12,MBBS
Pediatrician,27,Malviya Nagar,Delhi,100,1200,11,MBBS
Pediatrician,11,Dwarka Sector 6,Delhi,93,800,14,MBBS
Pediatrician,24,Saket,Delhi,93,1100,14,MBBS
Pediatrician,17,Malviya Nagar,Delhi,100,1400,24,MBBS
Pediatrician,14,Moti Nagar,Delhi,97,1200,29,MBBS
Pediatrician,36,Saket,Delhi,97,1100,29,MBBS
Pediatrician,33,Malviya Nagar,Delhi,97,1200,29,MBBS
Pediatrician,36,Malviya Nagar,Delhi,97,2100,29,MBBS
Pediatrician,27,Patparganj,Delhi,97,800,29,MBBS
Pediatrician,31,Sarita Vihar,Delhi,95,1500,55,MBBS
Pediatrician,15,Punjabi Bagh,Delhi,95,1000,55,MBBS
Pediatrician,12,Dwarka Sector 12,Delhi,100,800,12,MBBS
Pediatrician,19,Punjabi Bagh,Delhi,100,1000,12,MBBS
Pediatrician,38,East Of Kailash,Delhi,100,1500,34,MBBS
Pediatrician,26,Greater Kailash Part 2,Delhi,100,1200,250,MBBS
Pediatrician,25,Patparganj,Delhi,100,800,250,MBBS
Pediatrician,28,Saket,Delhi,100,1200,13,MBBS
Pediatrician,27,Punjabi Bagh,Delhi,100,1000,36,MBBS
Pediatrician,23,Lajpat Nagar,Delhi,100,1500,41,MBBS
Pediatrician,19,Malviya Nagar,Delhi,100,1400,41,MBBS
Pediatrician,6,Lajpat Nagar,Delhi,100,1500,41,MBBS
Pediatrician,44,Saket,Delhi,100,1200,211,MBBS
Pediatrician,26,Patparganj,Delhi,100,1200,211,MBBS
Pediatrician,23,Saket,Delhi,83,1200,18,MBBS
Pediatrician,40,Shalimar Bagh,Delhi,83,1000,18,MBBS
Pediatrician,10,Dwarka Sector 12,Delhi,83,800,18,MBBS
Pediatrician,23,Malviya Nagar,Delhi,83,1400,18,MBBS
Pediatrician,45,Kilokri,Delhi,96,700,99,MBBS
Pediatrician,45,Paschim Vihar,Delhi,95,800,38,MBBS
Pediatrician,54,Sarita Vihar,Delhi,84,2000,49,MBBS
Pediatrician,18,Rohini,Delhi,98,600,187,MBBS
Pediatrician,27,Laxmi Nagar,Delhi,88,600,107,MBBS
Pediatrician,10,Vikas Puri,Delhi,100,500,51,MBBS
Pediatrician,37,Sarita Vihar,Delhi,100,2000,51,MBBS
Pediatrician,20,Shalimar Bagh,Delhi,89,700,64,MBBS
Pediatrician,12,Kalkaji,Delhi,89,1200,64,MBBS
Pediatrician,14,Rohini,Delhi,100,1500,14,MBBS
Pediatrician,45,Patparganj,Delhi,100,1000,20,MBBS
Pediatrician,13,Vasant Kunj,Delhi,100,1000,14,MBBS
Pediatrician,38,Patparganj,Delhi,91,1000,32,MBBS
Pediatrician,25,Shalimar Bagh,Delhi,91,800,32,MBBS
Pediatrician,27,Patparganj,Delhi,73,500,15,MBBS
Pediatrician,24,Patparganj,Delhi,68,1500,22,MBBS
Pediatrician,32,Shalimar Bagh,Delhi,68,1000,22,MBBS
Pediatrician,17,Rohini Sector 22,Delhi,100,500,11,MBBS
Pediatrician,30,Patparganj,Delhi,100,800,11,MBBS
Pediatrician,37,Saket,Delhi,60,2000,25,MBBS
Pediatrician,39,Shalimar Bagh,Delhi,60,1200,25,MBBS
Pediatrician,19,Shalimar Bagh,Delhi,60,1500,25,MBBS
Pediatrician,21,Mulund East,Mumbai,100,700,95,MBBS
Pediatrician,18,Mulund West,Mumbai,99,1000,495,MBBS
Pediatrician,13,Malad,Mumbai,100,800,24,MBBS
Pediatrician,42,Vileparle East,Mumbai,100,1000,35,MBBS
Pediatrician,14,Santacruz West,Mumbai,93,1500,27,MBBS
Pediatrician,19,Prabhadevi,Mumbai,97,1200,103,MBBS
Pediatrician,27,Powai,Mumbai,75,1300,12,MBBS
Pediatrician,11,Santacruz West,Mumbai,75,1500,12,MBBS
Pediatrician,38,Ghatkopar East,Mumbai,98,900,103,MBBS
Pediatrician,24,Ghatkopar East,Mumbai,97,1000,30,MBBS
Pediatrician,13,Andheri East,Mumbai,99,900,117,MBBS
Pediatrician,8,Borivali,Mumbai,100,800,28,MBBS
Pediatrician,15,Mira Road,Mumbai,83,1000,12,MBBS
Pediatrician,26,Malad West,Mumbai,83,1000,12,MBBS
Pediatrician,38,Vikhroli,Mumbai,83,900,12,MBBS
Pediatrician,11,Powai,Mumbai,83,1200,12,MBBS
Pediatrician,11,Ghatkopar West,Mumbai,83,800,12,MBBS
Pediatrician,13,Chembur,Mumbai,100,1000,59,MBBS
Pediatrician,8,Malad West,Mumbai,100,800,59,MBBS
Pediatrician,7,Powai,Mumbai,100,1000,59,MBBS
Pediatrician,10,Bhandup West,Mumbai,100,500,59,MBBS
Pediatrician,12,Chembur,Mumbai,100,1000,59,MBBS
Pediatrician,22,Old Airport Road,Bangalore,96,1100,205,MBBS
Pediatrician,28,Malleswaram,Bangalore,97,850,72,MBBS
Pediatrician,44,Santacruz West,Mumbai,100,1500,26,MBBS
Pediatrician,27,Powai,Mumbai,86,1100,50,MBBS
Pediatrician,27,Powai,Mumbai,91,1600,34,MBBS
Pediatrician,23,Whitefield,Bangalore,100,600,45,MBBS
Pediatrician,32,Kurla,Mumbai,98,1500,246,MBBS
Pediatrician,30,Powai,Mumbai,83,1000,12,MBBS
Pediatrician,22,Goregaon West,Mumbai,98,1000,133,MBBS
Pediatrician,53,Saket,Delhi,100,2000,11,MBBS
Pediatrician,22,Whitefield,Bangalore,96,600,188,MBBS
Gastroenterologist,13,Rohini,Delhi,89,1000,27,MBBS
Pediatrician,13,Bannerghatta Road,Bangalore,97,850,66,MBBS
Pediatrician,15,Koramangala 6 Block,Bangalore,95,600,19,MBBS
Pediatrician,14,Whitefield,Bangalore,81,700,31,MBBS
Pediatrician,29,Panchsheel Park,Delhi,92,1300,26,MBBS
Pediatrician,41,Dwarka Sector 6,Delhi,98,1100,51,MBBS
Neurologist,15,Kalyan Nagar,Bangalore,93,1000,70,MBBS
Neurologist,14,Electronics City,Bangalore,100,900,20,MBBS
Pediatrician,20,Punjabi Bagh,Delhi,83,1500,18,MBBS
Pediatrician,16,Hebbal,Bangalore,94,800,16,MBBS
Pediatrician,22,Whitefield,Bangalore,96,600,605,MBBS
Pediatrician,12,Marathahalli,Bangalore,97,950,110,MBBS
Pediatrician,21,Pusa Road,Delhi,95,1100,19,MBBS
Pediatrician,24,Malviya Nagar,Delhi,95,1600,44,MBBS
Pediatrician,23,Malviya Nagar,Delhi,95,1600,44,MBBS
Pediatrician,19,Moti Nagar,Delhi,79,1200,19,MBBS
Pediatrician,26,Patparganj,Delhi,100,1000,14,MBBS
Pediatrician,16,Punjabi Bagh,Delhi,60,1000,25,MBBS
Pediatrician,21,Old Airport Road,Bangalore,99,900,1246,MBBS
Pediatrician,23,Bellandur,Bangalore,98,1000,338,MBBS
Pediatrician,20,Saket,Delhi,100,1400,211,MBBS
Pediatrician,38,Pitampura,Delhi,93,900,75,MBBS
Pediatrician,33,Vasundhra Enclave,Delhi,100,800,11,MBBS
Pediatrician,21,Patparganj,Delhi,96,1000,23,MBBS
Pediatrician,43,Santacruz West,Mumbai,93,2000,27,MBBS
Pediatrician,26,Malad West,Mumbai,100,2500,59,MBBS
Cardiologist,36,Jayanagar,Bangalore,94,900,49,MBBS
Pediatrician,44,Shalimar Bagh,Delhi,60,1400,25,MBBS
Pediatrician,29,Shalimar Bagh,Delhi,68,800,22,MBBS
Rheumatologist,21,Nagasandra,Bangalore,98,1000,2939,MBBS
Pediatrician,13,Marathahalli,Bangalore,96,1150,49,MBBS
Pediatrician,15,Whitefield,Bangalore,100,600,39,MBBS
Pediatrician,17,Whitefield,Bangalore,97,600,94,MBBS
Pediatrician,9,Koramangala 6 Block,Bangalore,100,700,11,MBBS
Pediatrician,11,Kalyan Nagar,Bangalore,99,700,116,MBBS
Pediatrician,10,Ghatkopar West,Mumbai,83,800,12,MBBS
Pediatrician,15,Yeshwanthpur,Bangalore,100,850,73,MBBS
Pediatrician,9,Yeshwanthpur,Bangalore,97,850,110,MBBS
Pediatrician,20,Old Airport Road,Bangalore,77,1000,22,MBBS
Pediatrician,19,JP Nagar,Bangalore,88,900,16,MBBS
Pediatrician,12,Pusa Road,Delhi,97,800,187,MBBS
Pediatrician,11,Janakpuri,Delhi,100,500,25,MBBS
Pediatrician,27,Sarita Vihar,Delhi,93,2000,14,MBBS
Pediatrician,15,Jayanagar 5 Block,Bangalore,100,700,16,MBBS
Pediatrician,18,Whitefield,Bangalore,86,700,65,MBBS
Pediatrician,35,Patparganj,Delhi,100,800,20,MBBS
Pediatrician,23,Hebbal,Bangalore,100,1000,13,MBBS
Pediatrician,25,Whitefield,Bangalore,94,700,70,MBBS
